52.3863448,9.8076674
46.2710532,11.0482874
58.5488963,31.3050499
58.5488963,31.3050499
52.9038918,12.7961342
41.1129216,16.8580998
45.8817114,12.2887545
52.1343854,10.4158452
47.6158984,16.090621
52.0427871,8.5413713
52.0427871,8.5413713
51.3976405,12.9976725
51.3976405,12.9976725
36.7347468,-3.6847058
37.397895,14.3795412
41.387791,2.1973606
41.387791,2.1973606
47.4190996,7.0569104
44.8776328,18.7949548
44.8776328,18.7949548
44.8776328,18.7949548
44.8775557,18.7948154
44.8775557,18.7948154
44.8775557,18.7948154
43.3693686,-8.3883187
38.5040106,-1.6897812
38.8784244,-1.0945382
54.1738279,15.5665525
49.5504297,8.6440523
38.3721025,-2.3188343
38.706413,-4.110425
51.0620048,8.4053
51.0620048,8.4053
50.0934448,8.6618598
51.7447881,11.4567652
41.6336779,-0.8987255
51.6082652,-3.0924161
48.4839925,9.2184749
37.9823225,-1.1204785
50.8220007,6.4680893
51.6836342,-3.9383015
51.651569,7.3446203
52.6662887,7.9399139
52.6662887,7.9399139
50.8770545,9.7149683
51.182216,10.0491829
52.7254369,8.2893002
50.6975185,21.7523235
41.484762,-7.1906509
51.7116987,8.7594069
50.9260235,15.0888426
50.9260235,15.0888426
49.7836375,18.4394142
48.9451564,16.7291108
49.8457352,18.5503144
50.2052896,15.2876446
50.3118705,12.9645328
49.3005839,14.1588105
49.0070467,14.0095752
49.4576152,17.4754011
49.4576152,17.4754011
49.4576152,17.4754011
49.7482774,13.6042583
50.9484379,14.5458033
49.6358441,13.1556575
49.4621018,17.976749
48.9489054,17.3879119
43.7307263,11.3042241
51.8706479,12.657072
49.5459912,7.3777218
60.6299247,8.5669026
47.556256,7.8062531
47.556256,7.8062531
48.4767434,7.9551981
48.4767434,7.9551981
45.9686991,12.6524402
47.1683969,8.1176305
51.962532,20.1533823
49.3479384,0.5134642
51.2397666,22.5020746
52.3852672,9.8067947
50.6127897,12.3118401
47.223652,8.995214
39.8219709,-7.4989491
47.4255413,14.7598781
44.7301023,4.5833701
48.952612,11.3934592
60.194438,11.9933879
40.3202179,-3.1077795
48.9569232,20.5660779
51.2775598,12.9366188
51.2775598,12.9366188
47.1595634,27.6068031
47.1595634,27.6068031
42.4376848,19.2435349
42.4376848,19.2435349
42.4376848,19.2435349
42.4376848,19.2435349
42.4376848,19.2435349
42.4376848,19.2435349
45.5568298,11.5470351
47.0531182,15.3984198
49.0508879,20.3039191
49.0508879,20.3039191
49.0508879,20.3039191
49.0082748,13.2180422
49.9248715,5.3793653
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.4307279,9.3868658
47.446596,9.5269961
49.3492406,17.3003464
41.9227641,8.7344716
52.1408057,12.5980778
46.0231021,11.9057171
46.0234076,11.9060497
50.754795,3.6020602
48.8832819,18.0288216
49.8845313,12.3322402
47.0669211,8.0738356
36.6626216,-4.7636355
54.0417719,22.4957403
43.4540075,-7.8543246
63.9395093,-20.9882901
51.727183,9.1819595
50.2868198,5.7888054
48.0660348,8.5006418
53.3193718,-1.1087979
51.1990145,7.3518852
45.5552842,11.5448595
51.3792101,9.0073984
50.4580091,30.5034364
44.4422099,26.0724301
44.4422099,26.0724301
44.4422099,26.0724301
47.6165932,16.0863629
50.1376728,8.9248595
48.3845566,10.8377909
48.3845566,10.8377909
48.3845566,10.8377909
47.8058402,13.0276058
45.4039467,10.9942473
49.5075653,6.5402217
48.2069132,5.9480478
51.4649136,8.8430851
41.9192782,12.5397863
54.7907677,9.4254526
50.8431642,-0.768378
41.2349372,9.1881143
51.8650552,-2.2318934
40.9052146,31.1745875
40.9052146,31.1745875
54.932257,10.7040825
59.2732655,10.4162599
59.2732655,10.4162599
36.7569063,-3.8730497
48.9561764,10.5973694
51.4771938,11.9689679
51.4771938,11.9689679
59.7576427,18.6892965
42.8870874,20.8740087
42.8868811,20.8741884
46.6761024,5.5500818
46.6761024,5.5500818
56.3149349,36.7674289
56.3153973,36.7667043
39.8483598,-0.491977
49.0230502,20.594287
49.0230502,20.594287
52.3023709,10.2379094
43.4306393,-1.6012324
51.9432458,13.8738389
51.9432458,13.8738389
45.9669202,12.6514856
44.321589,7.6750871
54.5282629,-3.5609293
54.5282629,-3.5609293
44.4094262,12.1867701
50.7700088,15.0640255
51.5713976,7.0594832
51.5713976,7.0594832
51.5713976,7.0594832
53.7123499,16.6783089
50.2023941,7.8552436
56.317058,36.7395487
37.9988075,23.7811821
47.1419567,8.1302248
55.9390989,21.0751125
51.5212447,14.3447674
49.0852125,12.8743911
46.4108117,11.2456033
37.1914194,-7.4214028
46.2186156,6.1146061
53.261123,19.3943654
41.4465257,-8.1760058
45.5895503,10.4417235
38.4543406,-2.5141373
50.1902819,10.0826756
43.874222,18.4005535
51.5327478,7.6763997
51.5372911,7.6824537
43.4456991,-1.5889605
43.4273607,-1.6074634
49.0786474,-1.1706818
40.8636553,25.8051473
52.7841754,6.9115807
52.5904259,13.3084521
53.1425619,8.2031471
42.2420295,1.9733921
42.0255392,-8.6467437
48.2338257,9.8881211
51.3706342,11.606031
41.3458577,2.1036229
41.3458577,2.1036229
39.1445235,-5.9144015
47.3876496,9.2831432
45.650338,25.578874
40.6425712,14.6108467
53.3820036,13.0519971
60.4530769,22.2957351
43.7377343,7.4248936
43.7377343,7.4248936
55.715966,9.5378035
46.5077778,15.0822222
51.8232535,5.8625863
48.3153897,0.8391682
